input-size,read-time,total
700,0.2897500991821289,1.7665979862213135
700,0.2914140224456787,1.732921838760376
700,0.3113689422607422,1.5483896732330322
700,0.3028280735015869,1.6567208766937256
700,0.31116390228271484,1.677245855331421
700,0.3035697937011719,1.7063918113708496
700,0.3073389530181885,1.7273402214050293
700,0.3004739284515381,1.700150966644287
700,0.2818300724029541,1.6284468173980713
700,0.28961610794067383,1.6637380123138428
700,0.3038060665130615,1.558321237564087
700,0.30308985710144043,1.677320957183838
700,0.2982039451599121,1.673253059387207
700,0.303987979888916,1.6864349842071533
700,0.2988779544830322,1.7078189849853516
700,0.3116452693939209,1.673799991607666
700,0.29349780082702637,1.6514239311218262
700,0.302034854888916,1.6668448448181152
700,0.3309340476989746,1.7443621158599854
700,0.30629515647888184,1.694338083267212
700,0.28785109519958496,1.6577122211456299
700,0.3318648338317871,1.620668888092041
700,0.3015320301055908,1.598355770111084
700,0.2773418426513672,1.77018404006958
700,0.30141592025756836,1.6403529644012451
700,0.2790689468383789,1.7848992347717285
700,0.2903718948364258,1.6420557498931885
700,0.2729020118713379,1.6873247623443604
700,0.28273582458496094,1.599261999130249
800,0.3870868682861328,2.5257599353790283
800,0.3987441062927246,2.508786916732788
800,0.38864898681640625,2.4483749866485596
800,0.37258124351501465,2.317426919937134
800,0.37746214866638184,2.393015146255493
800,0.36386895179748535,2.3479790687561035
800,0.3688771724700928,2.2223942279815674
800,0.37154197692871094,2.33267879486084
800,0.3888840675354004,2.5354597568511963
800,0.3968057632446289,2.5467379093170166
800,0.3872511386871338,2.6523702144622803
800,0.41181492805480957,2.6573870182037354
800,0.3824450969696045,2.6233460903167725
800,0.3637866973876953,2.239452838897705
800,0.3637692928314209,2.172315835952759
800,0.37785983085632324,2.371319055557251
800,0.39766907691955566,2.4109060764312744
800,0.530817985534668,2.441861152648926
800,0.3886430263519287,2.4688451290130615
800,0.394514799118042,2.395876169204712
800,0.38672471046447754,2.5602381229400635
800,0.4086489677429199,2.414837121963501
800,0.3905799388885498,2.422628879547119
800,0.39391183853149414,2.4943149089813232
800,0.39498186111450195,2.3598740100860596
800,0.40692710876464844,2.4459171295166016
800,0.3980989456176758,2.6357600688934326
800,0.4002687931060791,2.550809144973755
800,0.39199376106262207,2.560063123703003
800,0.38466882705688477,2.5072290897369385
900,0.4789130687713623,3.610809803009033
900,0.48645997047424316,3.365280866622925
900,0.5128371715545654,3.3664119243621826
900,0.5005970001220703,3.5445902347564697
900,0.48925304412841797,3.5223522186279297
900,0.4939701557159424,3.500869035720825
900,0.4840738773345947,3.426126003265381
900,0.4905719757080078,3.4283008575439453
900,0.4976620674133301,3.5442068576812744
900,0.45595312118530273,3.400059938430786
900,0.4586827754974365,3.2282140254974365
900,0.4561727046966553,3.123731851577759
900,0.47550201416015625,3.380707025527954
900,0.5088458061218262,3.5362191200256348
900,0.49114489555358887,3.4659368991851807
900,0.494337797164917,3.5580830574035645
900,0.5521390438079834,3.5812950134277344
900,0.4914510250091553,3.342426300048828
900,0.4585299491882324,3.195228099822998
900,0.49399709701538086,3.3978960514068604
900,0.49574995040893555,3.533738851547241
900,0.5139780044555664,3.705235004425049
900,0.493851900100708,3.470802068710327
900,0.5210421085357666,3.505190849304199
900,0.508544921875,3.6442880630493164
900,0.4949471950531006,3.3478221893310547
900,0.5109548568725586,3.3547630310058594
900,0.4875178337097168,3.6255271434783936
900,0.4967010021209717,3.470353841781616
900,0.520576000213623,3.7145581245422363
1000,0.6128976345062256,4.649235248565674
1000,0.5948431491851807,4.620123863220215
1000,0.6384880542755127,4.595284938812256
1000,0.6134929656982422,4.653782844543457
1000,0.6054878234863281,4.816451072692871
1000,0.6000902652740479,4.734091758728027
1000,0.6130580902099609,4.808105945587158
1000,0.6009571552276611,4.525898218154907
1000,0.5889880657196045,4.629040241241455
1000,0.6026480197906494,4.740763902664185
1000,0.6228811740875244,4.532210111618042
1000,0.5848581790924072,4.305057764053345
1000,0.5922439098358154,4.3359010219573975
1000,0.563093900680542,5.160615921020508
1000,0.5924580097198486,4.736292123794556
1000,0.6035568714141846,4.465374946594238
1000,0.6098132133483887,4.6958088874816895
1000,0.5985910892486572,4.826996088027954
1000,0.5570299625396729,4.5739219188690186
1000,0.5523600578308105,4.234788179397583
1000,0.6047160625457764,4.549056053161621
1000,0.5555121898651123,4.934219837188721
1000,0.6044139862060547,4.517439126968384
1000,0.6048839092254639,4.730331897735596
1000,0.6118261814117432,4.922909259796143
1000,0.589777946472168,4.534250020980835
1000,0.5969700813293457,4.690063953399658
1000,0.5558662414550781,4.253371715545654
1000,0.6234102249145508,4.564316272735596
1000,0.6358673572540283,4.472069025039673
