input-size,read-time,total
100,0.010062932968139648,0.01715397834777832
100,0.01190495491027832,0.01642012596130371
100,0.010963916778564453,0.015240907669067383
100,0.010293006896972656,0.01406097412109375
100,0.01032400131225586,0.015398979187011719
100,0.010307073593139648,0.013731002807617188
100,0.010171175003051758,0.013675928115844727
100,0.010241985321044922,0.014813899993896484
100,0.010568857192993164,0.015230417251586914
100,0.011826038360595703,0.015561103820800781
100,0.010679006576538086,0.014901876449584961
100,0.011157989501953125,0.015472888946533203
100,0.010513067245483398,0.01659107208251953
100,0.010806083679199219,0.014967203140258789
100,0.01098489761352539,0.015263080596923828
100,0.010590076446533203,0.0162200927734375
100,0.011317014694213867,0.014695167541503906
100,0.011274099349975586,0.014709949493408203
100,0.010942935943603516,0.015014886856079102
100,0.010800838470458984,0.014658212661743164
100,0.010962247848510742,0.015619993209838867
100,0.011012077331542969,0.014739036560058594
100,0.01073002815246582,0.01545405387878418
100,0.011246204376220703,0.015666961669921875
100,0.010795116424560547,0.015694141387939453
100,0.011085987091064453,0.01621866226196289
100,0.010458230972290039,0.01599431037902832
100,0.01105499267578125,0.014349699020385742
100,0.01117396354675293,0.017101049423217773
100,0.011273860931396484,0.015353202819824219
200,0.030941247940063477,0.04418015480041504
200,0.028460979461669922,0.04366111755371094
200,0.02747321128845215,0.043691158294677734
200,0.026665925979614258,0.03955197334289551
200,0.02667999267578125,0.039175987243652344
200,0.026596784591674805,0.041841983795166016
200,0.026944875717163086,0.03954505920410156
200,0.028551816940307617,0.04088020324707031
200,0.027235031127929688,0.040036916732788086
200,0.029404163360595703,0.0406341552734375
200,0.030835866928100586,0.04471302032470703
200,0.028280019760131836,0.042912960052490234
200,0.0298159122467041,0.04602384567260742
200,0.02736687660217285,0.04302501678466797
200,0.029947757720947266,0.042387962341308594
200,0.03202986717224121,0.041593074798583984
200,0.02761387825012207,0.04831981658935547
200,0.028202056884765625,0.041272878646850586
200,0.028506994247436523,0.04318404197692871
200,0.028774261474609375,0.04594707489013672
200,0.02981114387512207,0.04363107681274414
200,0.030321121215820312,0.04446220397949219
200,0.0317380428314209,0.04304313659667969
200,0.027367830276489258,0.04439187049865723
200,0.028210878372192383,0.04403829574584961
200,0.02783799171447754,0.04551410675048828
200,0.02851414680480957,0.044085025787353516
200,0.02748274803161621,0.04790210723876953
200,0.029401063919067383,0.04372572898864746
200,0.027840137481689453,0.04501199722290039
300,0.055552005767822266,0.09172487258911133
300,0.05537891387939453,0.08468198776245117
300,0.05499911308288574,0.0836639404296875
300,0.05505990982055664,0.08518481254577637
300,0.07032418251037598,0.09726095199584961
300,0.06355786323547363,0.10479187965393066
300,0.05853271484375,0.09794092178344727
300,0.05730581283569336,0.09377694129943848
300,0.058525800704956055,0.09378695487976074
300,0.05654096603393555,0.09729599952697754
300,0.05765223503112793,0.09466314315795898
300,0.0577540397644043,0.09601593017578125
300,0.05841994285583496,0.09277915954589844
300,0.05788373947143555,0.09187722206115723
300,0.059599876403808594,0.08964395523071289
300,0.06442379951477051,0.08675909042358398
300,0.06080365180969238,0.08704280853271484
300,0.05512094497680664,0.09055590629577637
300,0.059541940689086914,0.08962678909301758
300,0.0631401538848877,0.09070992469787598
300,0.06150031089782715,0.09154629707336426
300,0.0659332275390625,0.08974218368530273
300,0.060913801193237305,0.09320282936096191
300,0.058606863021850586,0.09255194664001465
300,0.07155585289001465,0.09277796745300293
300,0.05875396728515625,0.10413503646850586
300,0.05653715133666992,0.09103798866271973
300,0.055333852767944336,0.08405566215515137
300,0.058737993240356445,0.08775210380554199
300,0.05681610107421875,0.08566570281982422
400,0.09654474258422852,0.15993595123291016
400,0.09402608871459961,0.16129302978515625
400,0.09497523307800293,0.15576529502868652
400,0.11531186103820801,0.16783809661865234
400,0.09913921356201172,0.16725993156433105
400,0.09785604476928711,0.16619300842285156
400,0.0977017879486084,0.16547513008117676
400,0.0955808162689209,0.14874696731567383
400,0.09722495079040527,0.14916706085205078
400,0.10326480865478516,0.1576218605041504
400,0.10244894027709961,0.15499520301818848
400,0.1063070297241211,0.1437530517578125
400,0.1132509708404541,0.1556248664855957
400,0.10955023765563965,0.16706585884094238
400,0.10206985473632812,0.17578411102294922
400,0.09675407409667969,0.1576099395751953
400,0.09911799430847168,0.15602397918701172
400,0.10197281837463379,0.1642448902130127
400,0.10028433799743652,0.16753172874450684
400,0.0984959602355957,0.16412591934204102
400,0.10082602500915527,0.17114806175231934
400,0.09525394439697266,0.15091896057128906
400,0.10165095329284668,0.1540982723236084
400,0.09633088111877441,0.15034914016723633
400,0.10131716728210449,0.15844416618347168
400,0.1071627140045166,0.1408369541168213
400,0.09896492958068848,0.15679121017456055
400,0.10471081733703613,0.1615159511566162
400,0.10452508926391602,0.15880966186523438
400,0.09754586219787598,0.17491912841796875
500,0.1481342315673828,0.2491140365600586
500,0.14387083053588867,0.22867703437805176
500,0.15025591850280762,0.2382340431213379
500,0.14345693588256836,0.24317383766174316
500,0.14384198188781738,0.22918081283569336
500,0.1502690315246582,0.23136091232299805
500,0.16442489624023438,0.2629368305206299
500,0.1623842716217041,0.2611260414123535
500,0.14840006828308105,0.2395942211151123
500,0.14928984642028809,0.24573707580566406
500,0.15000319480895996,0.264538049697876
500,0.14972591400146484,0.24227094650268555
500,0.15237188339233398,0.24448013305664062
500,0.15520977973937988,0.26302599906921387
500,0.15126824378967285,0.2564411163330078
500,0.16567087173461914,0.24671101570129395
500,0.16115093231201172,0.23624825477600098
500,0.15574312210083008,0.2504148483276367
500,0.14974093437194824,0.2543199062347412
500,0.18630027770996094,0.29878997802734375
500,0.15776801109313965,0.24442696571350098
500,0.16215300559997559,0.27041196823120117
500,0.1571650505065918,0.24437308311462402
500,0.16109108924865723,0.2409517765045166
500,0.15445613861083984,0.23682594299316406
500,0.1591932773590088,0.30638813972473145
500,0.17418193817138672,0.2857849597930908
500,0.16741704940795898,0.30542612075805664
500,0.16567611694335938,0.26392197608947754
500,0.15890002250671387,0.2449171543121338
600,0.22777175903320312,0.37955212593078613
600,0.2222120761871338,0.3686039447784424
600,0.22193479537963867,0.37238502502441406
600,0.23639178276062012,0.3452458381652832
600,0.22457480430603027,0.3439791202545166
600,0.21665501594543457,0.36437010765075684
600,0.21723008155822754,0.3540308475494385
600,0.22052001953125,0.3451831340789795
600,0.21484088897705078,0.3447391986846924
600,0.22017407417297363,0.3281831741333008
600,0.2065601348876953,0.3396918773651123
600,0.20256280899047852,0.3090941905975342
600,0.20851802825927734,0.34296298027038574
600,0.19987988471984863,0.32139086723327637
600,0.2159719467163086,0.31877779960632324
600,0.20136713981628418,0.3266148567199707
600,0.21252822875976562,0.3768329620361328
600,0.2272040843963623,0.36490392684936523
600,0.20328021049499512,0.32768893241882324
600,0.21572303771972656,0.3094930648803711
600,0.21199274063110352,0.35875415802001953
600,0.2102830410003662,0.31507205963134766
600,0.21308684349060059,0.34737610816955566
600,0.20596694946289062,0.34748196601867676
600,0.22691917419433594,0.3583531379699707
600,0.22768092155456543,0.35550594329833984
600,0.21069622039794922,0.3506202697753906
600,0.20055699348449707,0.3547060489654541
600,0.22765707969665527,0.3087499141693115
600,0.20832014083862305,0.3223841190338135
700,0.27947187423706055,0.42479896545410156
700,0.2805061340332031,0.483400821685791
700,0.2947382926940918,0.49256324768066406
700,0.3027000427246094,0.476959228515625
700,0.287276029586792,0.4756190776824951
700,0.2900259494781494,0.45496416091918945
700,0.29852914810180664,0.4800419807434082
700,0.32057976722717285,0.4533109664916992
700,0.2929389476776123,0.4927961826324463
700,0.30183887481689453,0.45134687423706055
700,0.29532313346862793,0.47038888931274414
700,0.3032088279724121,0.4464731216430664
700,0.30642104148864746,0.47811198234558105
700,0.29281187057495117,0.47191309928894043
700,0.29430508613586426,0.49689292907714844
700,0.29956889152526855,0.4619181156158447
700,0.28281402587890625,0.4771239757537842
700,0.29765820503234863,0.5094091892242432
700,0.2987051010131836,0.4656541347503662
700,0.2722160816192627,0.4548821449279785
700,0.32001829147338867,0.43637585639953613
700,0.289689302444458,0.4840829372406006
700,0.2931640148162842,0.4831678867340088
700,0.3003249168395996,0.485166072845459
700,0.2949540615081787,0.4772830009460449
700,0.2890050411224365,0.477017879486084
700,0.3098468780517578,0.47156286239624023
700,0.2929520606994629,0.461292028427124
700,0.28095221519470215,0.47874999046325684
700,0.30850720405578613,0.5018570423126221
800,0.38401103019714355,0.6508841514587402
800,0.3873021602630615,0.6274571418762207
800,0.3898131847381592,0.6701960563659668
800,0.3862133026123047,0.6352059841156006
800,0.3758671283721924,0.6298658847808838
800,0.39377617835998535,0.6499819755554199
800,0.3826770782470703,0.6186501979827881
800,0.3836209774017334,0.63173508644104
800,0.37246060371398926,0.5963518619537354
800,0.36020731925964355,0.57423996925354
800,0.3662910461425781,0.6166782379150391
800,0.3964560031890869,0.5927343368530273
800,0.3764948844909668,0.5965638160705566
800,0.3930370807647705,0.6290550231933594
800,0.36478590965270996,0.6261677742004395
800,0.3529789447784424,0.580812931060791
800,0.3612039089202881,0.571796178817749
800,0.37339210510253906,0.6123800277709961
800,0.38542795181274414,0.6474411487579346
800,0.37961697578430176,0.6291289329528809
800,0.3963608741760254,0.6448190212249756
800,0.3936469554901123,0.6271047592163086
800,0.3998219966888428,0.6642282009124756
800,0.44313526153564453,0.6975469589233398
800,0.39742493629455566,0.656702995300293
800,0.3929426670074463,0.6734018325805664
800,0.4067201614379883,0.6806459426879883
800,0.4116199016571045,0.7068061828613281
800,0.45795512199401855,0.6665260791778564
800,0.4146132469177246,0.6777000427246094
900,0.5021717548370361,0.9648618698120117
900,0.5188789367675781,0.8009889125823975
900,0.49645090103149414,0.8579361438751221
900,0.48665690422058105,0.8084020614624023
900,0.49802517890930176,0.8168230056762695
900,0.4743311405181885,0.9990048408508301
900,0.4996511936187744,0.817936897277832
900,0.5111598968505859,0.8137879371643066
900,0.5005912780761719,0.7818841934204102
900,0.48433995246887207,0.811110258102417
900,0.46674585342407227,0.7259948253631592
900,0.46294283866882324,0.7251648902893066
900,0.46697497367858887,0.7708041667938232
900,0.4915812015533447,0.7860281467437744
900,0.5049138069152832,0.7540440559387207
900,0.5079507827758789,0.8122329711914062
900,0.5291790962219238,0.8018958568572998
900,0.49163198471069336,0.844886064529419
900,0.523669958114624,0.7542312145233154
900,0.5218799114227295,0.7719318866729736
900,0.5527067184448242,0.8473789691925049
900,0.5233280658721924,0.8041391372680664
900,0.48119235038757324,0.9434709548950195
900,0.49135589599609375,0.8054530620574951
900,0.5064539909362793,0.7892899513244629
900,0.5378859043121338,0.8363611698150635
900,0.5227751731872559,0.9007518291473389
900,0.4970259666442871,0.8269822597503662
900,0.4919719696044922,0.8674318790435791
900,0.49599313735961914,0.7814059257507324
1000,0.5797128677368164,1.0137059688568115
1000,0.6153779029846191,0.927725076675415
1000,0.5932350158691406,1.0376231670379639
1000,0.6236882209777832,0.9615790843963623
1000,0.6022739410400391,0.9324071407318115
1000,0.5890450477600098,0.9072279930114746
1000,0.5705158710479736,0.9108669757843018
1000,0.5743749141693115,0.9088518619537354
1000,0.5731210708618164,0.8999209403991699
1000,0.6497302055358887,0.9694571495056152
1000,0.5747249126434326,0.9004209041595459
1000,0.6114158630371094,0.9042139053344727
1000,0.5700521469116211,0.9529948234558105
1000,0.5694749355316162,0.8999402523040771
1000,0.5488302707672119,0.8833909034729004
1000,0.5607578754425049,0.9019289016723633
1000,0.555527925491333,0.8833808898925781
1000,0.566133975982666,0.8836920261383057
1000,0.6703600883483887,0.9685618877410889
1000,0.6405210494995117,0.9766721725463867
1000,0.6387221813201904,0.9912669658660889
1000,0.6408641338348389,1.0125372409820557
1000,0.5818231105804443,0.951606035232544
1000,0.6027319431304932,0.9884951114654541
1000,0.6020588874816895,0.9448609352111816
1000,0.5788002014160156,0.9920370578765869
1000,0.5779361724853516,0.9780008792877197
1000,0.6050601005554199,0.9321470260620117
1000,0.5923652648925781,0.9253292083740234
1000,0.6205258369445801,1.0315470695495605
