input-size,read-time,total
100,0.010130882263183594,0.022813796997070312
100,0.011483907699584961,0.018925905227661133
100,0.01005101203918457,0.018772125244140625
100,0.010921001434326172,0.018676280975341797
100,0.010571002960205078,0.02021193504333496
100,0.010221242904663086,0.01891016960144043
100,0.010101079940795898,0.018542051315307617
100,0.009991884231567383,0.019500017166137695
100,0.010042905807495117,0.01894998550415039
100,0.010029077529907227,0.0188748836517334
100,0.01030588150024414,0.018559932708740234
100,0.010256052017211914,0.01874399185180664
100,0.010235786437988281,0.020747900009155273
100,0.010569095611572266,0.019005775451660156
100,0.00997781753540039,0.0229189395904541
100,0.010543107986450195,0.019227027893066406
100,0.011188030242919922,0.020072221755981445
100,0.010452985763549805,0.01982903480529785
100,0.010374069213867188,0.01876091957092285
100,0.010131359100341797,0.018790245056152344
100,0.010104179382324219,0.01848912239074707
100,0.011294126510620117,0.018770933151245117
100,0.010019063949584961,0.019468069076538086
100,0.010468006134033203,0.018947839736938477
100,0.010708093643188477,0.01918792724609375
100,0.01186513900756836,0.01941394805908203
100,0.01116800308227539,0.01993703842163086
100,0.010445833206176758,0.019335031509399414
100,0.010846853256225586,0.018697023391723633
100,0.01038503646850586,0.01912379264831543
200,0.03200173377990723,0.06840300559997559
200,0.027192115783691406,0.06307101249694824
200,0.031286001205444336,0.06763601303100586
200,0.026553869247436523,0.0677182674407959
200,0.02730107307434082,0.07134199142456055
200,0.026982784271240234,0.06279683113098145
200,0.03245711326599121,0.06703400611877441
200,0.029134750366210938,0.06480884552001953
200,0.03034806251525879,0.06590914726257324
200,0.029788970947265625,0.06810498237609863
200,0.03235912322998047,0.07221293449401855
200,0.029233932495117188,0.06872701644897461
200,0.029558181762695312,0.06851315498352051
200,0.02838301658630371,0.06698393821716309
200,0.02920985221862793,0.07016801834106445
200,0.03387594223022461,0.07292294502258301
200,0.030230998992919922,0.06911706924438477
200,0.030192136764526367,0.07013893127441406
200,0.03256821632385254,0.07316398620605469
200,0.03180217742919922,0.06908583641052246
200,0.030514001846313477,0.0650932788848877
200,0.03103804588317871,0.07313203811645508
200,0.027240991592407227,0.07904386520385742
200,0.026886940002441406,0.07160401344299316
200,0.031764984130859375,0.0709378719329834
200,0.031080961227416992,0.06615877151489258
200,0.029289960861206055,0.06900715827941895
200,0.03200101852416992,0.07569718360900879
200,0.028463125228881836,0.06766295433044434
200,0.027402162551879883,0.06892204284667969
300,0.05391526222229004,0.14235973358154297
300,0.059133052825927734,0.1384279727935791
300,0.061875104904174805,0.1488330364227295
300,0.06192922592163086,0.15365910530090332
300,0.06237602233886719,0.15413928031921387
300,0.05675792694091797,0.15543222427368164
300,0.06071877479553223,0.1490468978881836
300,0.05818533897399902,0.15549111366271973
300,0.05616903305053711,0.14849090576171875
300,0.059417724609375,0.15313482284545898
300,0.05614900588989258,0.15601682662963867
300,0.05411410331726074,0.13680171966552734
300,0.053943634033203125,0.1386430263519287
300,0.0639958381652832,0.14937090873718262
300,0.05503511428833008,0.15380501747131348
300,0.0581812858581543,0.13866615295410156
300,0.05696392059326172,0.14025402069091797
300,0.05492210388183594,0.13854312896728516
300,0.061215877532958984,0.15158414840698242
300,0.057787179946899414,0.14811301231384277
300,0.06068992614746094,0.14118599891662598
300,0.05556130409240723,0.1361711025238037
300,0.061190128326416016,0.15752005577087402
300,0.060494184494018555,0.1502671241760254
300,0.05860710144042969,0.15452194213867188
300,0.059365034103393555,0.1546790599822998
300,0.059400320053100586,0.14923334121704102
300,0.05509495735168457,0.15566396713256836
300,0.06650710105895996,0.15679621696472168
300,0.06198287010192871,0.1570439338684082
400,0.09655904769897461,0.2706918716430664
400,0.10698699951171875,0.24536514282226562
400,0.10369205474853516,0.27453112602233887
400,0.0984029769897461,0.2758750915527344
400,0.09388494491577148,0.25453805923461914
400,0.104705810546875,0.2625391483306885
400,0.10693907737731934,0.26225900650024414
